,log_carat,cut_encoded,clarity_encoded,color_encoded,table,depth_ws,price
7680,0.6931471805599453,4.0,1.0,2.0,57.0,61.8,4274
7681,0.708035793053696,3.0,2.0,4.0,58.0,62.4,4274
7682,0.6523251860396903,3.0,2.0,0.0,58.0,62.3,4274
7683,0.708035793053696,3.0,2.0,4.0,59.0,63.0,4274
7684,0.6729444732424258,3.0,1.0,0.0,61.0,60.0,4274
7685,0.7884573603642702,3.0,1.0,2.0,60.0,62.7,4274
7686,0.5007752879124893,4.0,5.0,0.0,57.0,60.7,4275
7687,0.7419373447293773,4.0,2.0,6.0,55.0,62.2,4275
7688,0.6981347220709844,3.0,2.0,2.0,54.0,62.7,4276
7689,0.6418538861723948,2.0,3.0,3.0,61.0,58.75,4276
7690,0.7419373447293773,2.0,2.0,4.0,58.0,63.0,4276
7691,0.7419373447293773,2.0,2.0,4.0,58.0,62.1,4276
7692,0.7323678937132266,2.0,2.0,5.0,60.0,60.5,4276
7693,0.76080582903376,4.0,1.0,5.0,55.0,62.1,4276
7694,0.7275486072772778,4.0,2.0,6.0,56.0,62.1,4276
7695,0.6931471805599453,1.0,2.0,4.0,56.0,64.75,4276
7696,0.6981347220709844,1.0,2.0,2.0,58.0,64.2,4276
7697,0.6981347220709844,1.0,2.0,2.0,60.0,64.1,4276
7698,0.6981347220709844,0.0,2.0,2.0,58.0,64.75,4276
7699,0.6981347220709844,0.0,2.0,2.0,60.0,64.75,4276
7700,0.6981347220709844,0.0,2.0,0.0,60.0,64.75,4276
7701,0.6981347220709844,4.0,2.0,2.0,55.0,62.3,4276
7702,0.7514160886839212,3.0,1.0,1.0,58.0,62.4,4277
7703,0.8285518175661483,0.0,0.0,3.0,58.0,64.75,4277
7704,0.6418538861723948,0.0,3.0,0.0,65.0,58.75,4277
7705,0.712949807856125,4.0,1.0,3.0,57.0,62.0,4277
7706,0.712949807856125,3.0,1.0,3.0,58.0,60.9,4277
7707,0.712949807856125,3.0,1.0,3.0,58.0,62.9,4277
7708,0.6418538861723948,1.0,3.0,1.0,58.0,64.0,4278
7709,0.6931471805599453,4.0,3.0,6.0,54.0,61.9,4278
7710,0.2851789422336624,4.0,2.0,1.0,54.0,62.0,579
7712,0.2851789422336624,3.0,4.0,4.0,58.0,59.2,579
7713,0.2851789422336624,4.0,3.0,3.0,55.0,61.2,579
7714,0.2851789422336624,4.0,2.0,1.0,57.0,61.9,579
7715,0.2776317365982795,4.0,3.0,3.0,55.0,61.5,580
7716,0.2776317365982795,4.0,4.0,4.0,55.0,61.4,580
7717,0.2776317365982795,4.0,4.0,4.0,56.0,61.0,580
7718,0.23111172096338664,3.0,4.0,2.0,58.0,59.5,580
7719,0.23111172096338664,4.0,4.0,2.0,56.0,62.3,580
7720,0.23111172096338664,4.0,4.0,2.0,57.0,60.9,580
7721,0.23111172096338664,3.0,4.0,1.0,60.0,60.1,580
7722,0.23111172096338664,3.0,3.0,1.0,56.0,62.1,580
7723,0.23111172096338664,3.0,3.0,1.0,58.0,60.4,580
7724,0.23111172096338664,4.0,4.0,1.0,55.0,61.8,580
7725,0.23111172096338664,3.0,4.0,1.0,58.0,61.9,580
7726,0.23111172096338664,4.0,4.0,0.0,55.0,62.0,580
7727,0.3001045924503381,4.0,1.0,5.0,55.0,61.6,580
7728,0.2776317365982795,3.0,3.0,1.0,58.0,59.3,580
7729,0.262364264467491,2.0,5.0,4.0,56.0,63.0,581
7730,0.262364264467491,2.0,5.0,4.0,59.0,62.0,581
7731,0.262364264467491,2.0,4.0,3.0,56.0,62.6,581
7732,0.262364264467491,4.0,5.0,4.0,55.0,62.5,581
7733,0.262364264467491,4.0,5.0,4.0,56.0,61.5,581
7734,0.3220834991691133,4.0,2.0,0.0,57.0,62.3,581
7735,0.29266961396282,1.0,2.0,2.0,56.0,61.9,581
7736,0.35767444427181594,3.0,0.0,4.0,59.0,62.0,581
7737,0.27002713721306015,0.0,3.0,1.0,62.0,58.75,581
7738,0.3220834991691133,2.0,2.0,5.0,60.0,60.2,581
7739,0.3220834991691133,4.0,2.0,5.0,56.0,62.3,581
7740,0.6780335427498971,4.0,4.0,6.0,57.0,61.3,4278
7741,0.7275486072772778,3.0,1.0,3.0,61.0,58.75,4278
7742,0.7275486072772778,3.0,1.0,3.0,59.0,59.9,4278
7743,0.8064758658669484,3.0,1.0,1.0,57.0,60.8,4278
7745,0.7275486072772778,3.0,1.0,3.0,60.0,59.8,4278
7746,0.6471032420585384,1.0,2.0,2.0,55.0,63.9,4279
7747,0.6471032420585384,2.0,2.0,2.0,55.0,59.7,4279
7748,0.4762341789963716,4.0,6.0,0.0,56.0,62.1,4279
7749,0.708035793053696,4.0,1.0,2.0,56.0,61.9,4280
7750,0.7030975114131134,4.0,3.0,5.0,57.0,60.8,4281
7751,0.7030975114131134,4.0,3.0,5.0,56.0,62.7,4281
7752,0.6523251860396903,2.0,2.0,3.0,54.0,61.8,4281
7753,0.49469624183610705,4.0,6.0,0.0,56.0,61.5,4281
7754,0.6830968447064438,0.0,2.0,3.0,56.0,64.4,4281
7755,0.7178397931503169,0.0,4.0,5.0,66.0,58.9,4281
7756,0.7178397931503169,2.0,1.0,1.0,59.0,63.2,4281
7757,0.7561219797213337,2.0,1.0,2.0,59.0,62.3,4282
7758,0.708035793053696,2.0,2.0,2.0,59.0,62.5,4282
7759,0.708035793053696,4.0,3.0,6.0,57.0,61.6,4283
7760,0.7466879474879752,2.0,3.0,6.0,56.0,61.8,4283
7761,0.7419373447293773,2.0,1.0,6.0,58.0,61.8,4283
7762,0.708035793053696,2.0,1.0,4.0,59.0,62.8,4283
7763,0.708035793053696,4.0,1.0,4.0,56.0,60.6,4283
7764,0.7466879474879752,3.0,1.0,2.0,58.0,62.1,4283
7765,0.7275486072772778,3.0,1.0,1.0,59.0,60.5,4284
7766,0.6471032420585384,1.0,4.0,3.0,54.0,63.4,4284
7767,0.6471032420585384,1.0,4.0,3.0,60.0,63.6,4284
7768,0.6471032420585384,1.0,4.0,3.0,58.0,63.2,4284
7769,0.5933268452777344,3.0,4.0,0.0,58.0,62.3,4284
7770,0.6471032420585384,2.0,2.0,1.0,60.0,62.1,4284
7771,0.7030975114131134,2.0,1.0,2.0,58.0,60.9,4284
7772,0.6931471805599453,3.0,1.0,3.0,60.0,61.8,4284
7773,0.9162907318741551,0.0,0.0,6.0,57.0,64.75,4284
7774,0.6471032420585384,4.0,2.0,1.0,57.0,62.3,4284
7775,0.6931471805599453,4.0,1.0,3.0,57.0,62.8,4284
7776,0.7030975114131134,2.0,1.0,4.0,59.0,63.1,4284
7777,0.7030975114131134,3.0,2.0,5.0,55.0,62.7,4284
7778,0.7030975114131134,3.0,1.0,4.0,54.0,62.5,4284
7779,0.7030975114131134,3.0,2.0,5.0,58.0,58.75,4284
7780,0.6418538861723948,4.0,2.0,2.0,56.0,61.5,4284
7781,0.7030975114131134,3.0,1.0,4.0,59.0,60.9,4284
7782,0.7030975114131134,3.0,1.0,4.0,59.0,59.8,4284
7783,0.7030975114131134,4.0,1.0,4.0,55.0,61.8,4284
7784,0.7030975114131134,3.0,1.0,2.0,60.0,60.0,4284
7785,0.5423242908253617,4.0,5.0,1.0,56.0,62.1,4285
7786,0.6981347220709844,1.0,1.0,1.0,64.0,61.4,4285
7787,0.7030975114131134,2.0,1.0,1.0,63.0,58.75,4286
7788,0.6418538861723948,2.0,2.0,1.0,56.0,62.9,4286
7789,0.6523251860396903,3.0,3.0,3.0,62.0,61.6,4287
7790,0.6418538861723948,2.0,1.0,1.0,57.0,59.9,4288
7791,0.5364933705145685,1.0,3.0,0.0,54.0,63.6,4289
7792,0.6471032420585384,2.0,2.0,1.0,57.0,63.9,4289
7793,0.6418538861723948,2.0,2.0,0.0,60.0,62.1,4289
7794,0.712949807856125,2.0,2.0,5.0,57.0,62.0,4290
7795,0.712949807856125,3.0,2.0,5.0,60.0,61.8,4290
7796,0.712949807856125,4.0,1.0,4.0,56.0,61.1,4290
7797,0.708035793053696,4.0,1.0,3.0,57.0,62.9,4290
7798,0.712949807856125,1.0,1.0,1.0,62.0,62.3,4290
7799,0.7514160886839212,4.0,2.0,4.0,56.0,62.7,4290
7800,0.7030975114131134,4.0,1.0,3.0,57.0,62.7,4291
7801,0.7030975114131134,2.0,1.0,3.0,59.0,62.9,4291
7802,0.7030975114131134,3.0,1.0,3.0,59.0,62.5,4291
7803,0.7030975114131134,2.0,1.0,3.0,61.0,61.6,4291
7804,0.6418538861723948,2.0,2.0,0.0,59.0,61.8,4291
7805,0.8285518175661483,3.0,1.0,5.0,62.0,61.1,4291
7806,0.708035793053696,2.0,4.0,6.0,58.0,63.4,4292
7807,0.7178397931503169,2.0,2.0,5.0,58.0,63.5,4292
7808,0.6151856390902334,2.0,4.0,2.0,55.0,62.0,4293
7809,0.44468582126144574,4.0,7.0,0.0,57.0,61.9,4293
7810,0.6471032420585384,3.0,3.0,4.0,58.0,60.6,4293
7811,0.7793248768009976,2.0,1.0,6.0,57.0,63.5,4294
7812,0.7561219797213337,3.0,1.0,4.0,59.0,62.3,4294
7813,0.6981347220709844,2.0,2.0,6.0,57.0,62.2,4295
7814,0.6931471805599453,4.0,1.0,4.0,55.0,59.4,4295
7815,0.6931471805599453,2.0,1.0,0.0,63.0,61.5,4295
7816,0.6931471805599453,1.0,1.0,0.0,58.0,58.75,4295
7817,0.6931471805599453,2.0,1.0,0.0,59.0,63.5,4295
7818,0.6931471805599453,0.0,2.0,3.0,57.0,64.4,4295
7819,0.6931471805599453,2.0,2.0,3.0,56.0,63.1,4295
7820,0.6931471805599453,0.0,2.0,3.0,58.0,64.75,4295
7821,0.6931471805599453,2.0,1.0,0.0,60.0,63.3,4295
7822,0.6931471805599453,3.0,1.0,0.0,58.0,60.3,4295
7823,0.6931471805599453,3.0,1.0,0.0,60.0,60.8,4295
7824,0.6418538861723948,2.0,3.0,3.0,60.0,60.5,4296
7825,0.6418538861723948,1.0,3.0,3.0,61.0,61.5,4296
7826,0.7030975114131134,4.0,1.0,4.0,57.0,60.5,4297
7827,0.6418538861723948,2.0,4.0,3.0,58.0,62.4,4297
7828,0.6575200029167941,3.0,2.0,2.0,58.0,62.3,4297
7829,0.6471032420585384,1.0,4.0,4.0,56.0,63.4,4298
7830,0.6981347220709844,2.0,1.0,2.0,56.0,61.8,4298
7831,0.6981347220709844,3.0,2.0,1.0,59.0,61.6,4299
7832,0.6981347220709844,2.0,1.0,1.0,59.0,63.4,4299
7833,0.6981347220709844,2.0,1.0,2.0,58.0,63.2,4299
7834,0.6981347220709844,2.0,1.0,2.0,57.0,63.3,4299
7835,0.6981347220709844,4.0,1.0,3.0,57.0,61.5,4299
7836,0.7884573603642702,2.0,2.0,5.0,61.0,63.1,4301
7837,0.7884573603642702,3.0,1.0,4.0,59.0,60.8,4301
7838,0.6729444732424258,4.0,2.0,3.0,53.0,63.0,4301
7839,0.6981347220709844,1.0,1.0,2.0,62.0,61.5,4302
7840,0.7561219797213337,4.0,1.0,1.0,56.0,62.4,4303
7841,0.6471032420585384,2.0,2.0,0.0,57.0,62.8,4303
7842,0.7030975114131134,2.0,1.0,4.0,58.0,59.7,4303
7843,0.7371640659767197,3.0,4.0,6.0,57.0,59.3,4303
7844,0.5709795465857378,2.0,6.0,2.0,57.0,61.1,4304
7845,0.6575200029167941,2.0,2.0,1.0,56.0,62.8,4304
7846,0.5877866649021191,2.0,5.0,1.0,59.0,62.9,4304
7847,0.6981347220709844,2.0,1.0,2.0,57.0,59.1,4304
7848,0.6418538861723948,4.0,2.0,0.0,57.0,60.7,4304
7849,0.6418538861723948,2.0,2.0,0.0,57.0,63.3,4304
7850,0.6418538861723948,3.0,2.0,0.0,60.0,61.2,4304
7851,0.6418538861723948,3.0,2.0,0.0,56.0,62.7,4304
7852,0.6418538861723948,3.0,2.0,0.0,58.0,61.5,4304
7853,0.6418538861723948,2.0,2.0,0.0,63.0,61.0,4304
7854,0.6418538861723948,2.0,2.0,0.0,57.0,63.5,4304
7855,0.6418538861723948,3.0,2.0,0.0,62.0,59.4,4304
7856,0.6418538861723948,3.0,2.0,0.0,58.0,62.7,4304
7857,0.6418538861723948,3.0,2.0,0.0,58.0,62.6,4304
7858,0.6931471805599453,1.0,3.0,4.0,57.0,63.6,4305
7859,0.6981347220709844,2.0,2.0,4.0,58.0,62.5,4306
7860,0.6981347220709844,2.0,2.0,4.0,57.0,62.3,4306
7861,0.7561219797213337,4.0,1.0,5.0,57.0,61.7,4307
7862,0.7466879474879752,2.0,1.0,1.0,58.0,62.3,4307
7863,0.7275486072772778,2.0,2.0,5.0,60.0,61.8,4307
7864,0.6931471805599453,1.0,1.0,1.0,61.0,62.1,4307
7865,0.7701082216960736,0.0,1.0,3.0,60.0,60.1,4307
7866,0.6931471805599453,2.0,1.0,1.0,59.0,62.5,4308
7867,0.6830968447064438,3.0,1.0,2.0,58.0,61.8,4308
7868,0.6981347220709844,3.0,1.0,1.0,58.0,58.75,4308
7869,0.6418538861723948,2.0,3.0,3.0,56.0,63.1,4309
7870,0.6418538861723948,1.0,3.0,3.0,60.0,63.7,4309
7871,0.6418538861723948,1.0,3.0,2.0,59.0,63.6,4309
7872,0.6418538861723948,1.0,4.0,4.0,59.0,63.5,4309
7873,0.6418538861723948,2.0,4.0,4.0,58.0,62.9,4309
7874,0.6418538861723948,2.0,4.0,4.0,59.0,62.1,4309
7875,0.6418538861723948,1.0,3.0,2.0,55.0,63.8,4309
7876,0.6418538861723948,3.0,4.0,4.0,58.0,62.4,4309
7877,0.6471032420585384,1.0,3.0,4.0,61.0,59.9,4309
7878,0.6418538861723948,3.0,3.0,3.0,60.0,61.5,4309
7879,0.6523251860396903,4.0,1.0,1.0,57.0,62.6,4309
7880,0.6418538861723948,2.0,3.0,3.0,54.0,63.3,4309
7881,0.6418538861723948,0.0,3.0,3.0,61.0,64.75,4309
7882,0.6418538861723948,4.0,3.0,3.0,54.0,62.4,4309
7883,0.712949807856125,2.0,2.0,4.0,57.0,63.2,4310
7884,0.7929925155296614,3.0,1.0,2.0,60.0,62.4,4310
7885,0.5068176023684519,2.0,5.0,0.0,59.0,60.7,4311
7886,0.6931471805599453,2.0,1.0,1.0,59.0,61.9,4311
7887,0.6931471805599453,2.0,1.0,1.0,59.0,60.7,4311
7888,0.6931471805599453,0.0,1.0,0.0,54.0,64.5,4312
7889,0.6931471805599453,2.0,1.0,1.0,59.0,62.2,4312
7890,0.7929925155296614,2.0,2.0,6.0,57.0,62.7,4312
7891,0.6931471805599453,2.0,1.0,1.0,61.0,60.6,4312
7892,0.6931471805599453,1.0,1.0,1.0,55.0,63.3,4312
7893,0.7514160886839212,2.0,2.0,5.0,60.0,60.6,4312
7894,0.7419373447293773,1.0,2.0,5.0,60.0,58.75,4312
7895,0.7419373447293773,3.0,2.0,5.0,61.0,60.4,4312
7896,0.6931471805599453,0.0,5.0,4.0,58.0,64.75,4312
7897,0.6931471805599453,0.0,5.0,4.0,57.0,64.75,4312
7898,0.6931471805599453,3.0,5.0,4.0,61.0,61.9,4312
7899,0.6931471805599453,0.0,2.0,3.0,60.0,64.7,4312
7900,0.6931471805599453,0.0,3.0,2.0,58.0,64.75,4312
7901,0.6931471805599453,1.0,2.0,0.0,62.0,64.3,4312
7902,0.6931471805599453,4.0,1.0,4.0,56.0,61.4,4312
7903,0.6471032420585384,3.0,3.0,4.0,60.0,61.8,4313
7904,0.6981347220709844,2.0,2.0,5.0,57.0,63.1,4313
7905,0.7227059828014898,4.0,2.0,5.0,56.0,62.2,4313
7906,0.7275486072772778,4.0,1.0,4.0,57.0,59.2,4314
7907,0.5933268452777344,4.0,3.0,1.0,57.0,62.0,4314
7908,0.6418538861723948,4.0,1.0,3.0,57.0,60.7,4314
7909,0.7275486072772778,3.0,2.0,5.0,61.0,60.7,4314
7910,0.7275486072772778,2.0,2.0,1.0,63.0,60.4,4314
7911,0.708035793053696,2.0,1.0,3.0,57.0,63.0,4315
7912,0.6418538861723948,2.0,2.0,1.0,58.0,62.6,4315
7913,0.6418538861723948,2.0,2.0,1.0,61.0,62.6,4315
7914,0.6418538861723948,2.0,2.0,1.0,56.0,63.0,4315
7915,0.7654678421395714,4.0,1.0,4.0,56.0,60.5,4315
7916,0.5933268452777344,4.0,3.0,0.0,60.0,59.5,4315
7917,0.7371640659767197,4.0,1.0,5.0,57.0,60.3,4315
7918,0.6418538861723948,1.0,3.0,1.0,59.0,64.2,4315
7919,0.7466879474879752,3.0,3.0,6.0,60.0,59.9,4315
7920,0.6471032420585384,2.0,3.0,3.0,58.0,59.5,4316
7921,0.6931471805599453,2.0,1.0,4.0,55.0,61.7,4316
7922,0.7466879474879752,2.0,2.0,6.0,57.7,62.4,4316
7923,0.6981347220709844,4.0,2.0,5.0,56.0,62.2,4316
7924,0.712949807856125,2.0,2.0,4.0,58.0,63.1,4316
7925,0.712949807856125,3.0,2.0,4.0,56.0,62.1,4316
7926,0.6981347220709844,3.0,1.0,2.0,59.0,59.6,4317
7927,0.6471032420585384,4.0,3.0,5.0,55.0,61.6,4317
7928,0.6575200029167941,4.0,2.0,4.0,55.0,61.7,4317
7929,0.6981347220709844,0.0,1.0,2.0,59.0,64.75,4317
7930,0.6097655716208943,2.0,5.0,2.0,62.0,60.4,4318
7931,0.7323678937132266,3.0,1.0,3.0,60.0,60.7,4318
7932,0.6418538861723948,4.0,2.0,2.0,57.0,62.0,4318
7933,0.7030975114131134,1.0,1.0,0.0,61.0,61.5,4318
7934,0.7323678937132266,3.0,1.0,3.0,57.0,59.8,4318
7935,0.7323678937132266,2.0,1.0,3.0,57.0,63.2,4318
7936,0.7178397931503169,3.0,1.0,3.0,60.0,62.5,4318
7937,0.7178397931503169,3.0,1.0,3.0,58.0,61.3,4318
7938,0.7178397931503169,2.0,1.0,3.0,54.0,63.2,4318
7939,0.7178397931503169,3.0,1.0,3.0,60.0,61.6,4318
7940,0.7030975114131134,3.0,1.0,2.0,59.0,60.3,4318
7941,0.6097655716208943,3.0,4.0,1.0,59.0,59.7,4318
7942,0.7030975114131134,2.0,1.0,2.0,58.0,63.0,4319
7943,0.7030975114131134,4.0,1.0,2.0,57.0,62.4,4319
7944,0.6931471805599453,3.0,1.0,3.0,58.0,61.8,4319
7945,0.7030975114131134,4.0,1.0,4.0,57.0,60.7,4319
7946,0.7275486072772778,3.0,1.0,2.0,58.0,58.75,4319
7947,0.7275486072772778,4.0,3.0,5.0,57.0,61.1,4319
7948,0.7701082216960736,3.0,1.0,3.0,59.0,62.0,4320
7949,0.6418538861723948,2.0,2.0,3.0,59.0,62.4,4320
7950,0.5007752879124893,4.0,6.0,0.0,56.0,61.9,4320
7951,0.6981347220709844,3.0,2.0,4.0,59.0,62.7,4320
7952,0.6981347220709844,1.0,2.0,4.0,64.0,60.3,4320
7953,0.6981347220709844,3.0,2.0,4.0,61.0,60.6,4320
7954,0.8960880245566356,0.0,0.0,2.0,67.0,64.75,4320
7955,0.7275486072772778,2.0,1.0,3.0,59.0,62.9,4321
7956,0.6418538861723948,3.0,3.0,4.0,59.0,60.4,4321
7957,0.6931471805599453,2.0,1.0,1.0,58.0,59.8,4321
7958,0.6931471805599453,2.0,1.0,1.0,59.0,59.6,4321
7959,0.6931471805599453,2.0,1.0,1.0,57.0,63.9,4321
7960,0.712949807856125,3.0,1.0,2.0,55.0,62.8,4321
7961,0.712949807856125,1.0,1.0,2.0,56.0,64.2,4321
7962,0.7514160886839212,3.0,3.0,5.0,58.0,62.4,4321
7963,0.7227059828014898,1.0,1.0,1.0,60.0,63.9,4321
7964,0.7371640659767197,2.0,1.0,0.0,63.0,59.2,4322
7965,0.7371640659767197,3.0,2.0,3.0,59.0,62.5,4322
7966,0.7371640659767197,3.0,2.0,3.0,59.0,61.8,4322
7967,0.7701082216960736,2.0,3.0,6.0,56.0,63.7,4323
7968,0.5306282510621704,4.0,4.0,0.0,57.0,61.4,4323
7969,0.5306282510621704,4.0,4.0,0.0,57.0,61.5,4323
7970,0.712949807856125,4.0,1.0,4.0,57.0,60.3,4323
7971,0.6418538861723948,2.0,4.0,4.0,57.0,62.2,4324
7972,0.6418538861723948,2.0,4.0,4.0,59.0,63.2,4324
7973,0.6418538861723948,2.0,4.0,4.0,59.0,62.2,4324
7974,0.7747271675523681,3.0,1.0,2.0,60.0,59.6,4324
7975,0.8197798314933114,1.0,0.0,2.0,64.0,59.2,4324
7976,0.6418538861723948,4.0,2.0,2.0,57.0,60.7,4324
7977,0.6575200029167941,2.0,1.0,1.0,57.0,60.5,4325
7978,0.5364933705145685,4.0,5.0,0.0,54.0,61.6,4325
7979,0.5187937934151675,4.0,6.0,0.0,57.0,61.3,4325
7980,0.6097655716208943,4.0,4.0,3.0,56.0,61.8,4325
7981,0.7514160886839212,4.0,1.0,6.0,57.0,62.5,4325
7982,0.708035793053696,4.0,1.0,4.0,57.0,61.1,4325
7983,0.6523251860396903,4.0,2.0,4.0,57.0,60.5,4325
7984,0.708035793053696,1.0,2.0,4.0,56.0,63.1,4326
7985,0.708035793053696,2.0,2.0,4.0,61.0,58.75,4326
7986,0.6981347220709844,1.0,2.0,3.0,55.0,63.2,4326
7987,0.6523251860396903,1.0,2.0,2.0,56.0,64.0,4326
7988,0.708035793053696,3.0,2.0,5.0,58.0,62.0,4326
7989,0.7701082216960736,3.0,2.0,6.0,58.0,62.2,4326
7990,0.7701082216960736,3.0,1.0,5.0,58.0,62.1,4326
7991,0.708035793053696,2.0,1.0,1.0,63.0,60.7,4326
7992,0.6981347220709844,3.0,1.0,3.0,59.0,62.4,4327
7993,0.6981347220709844,1.0,1.0,3.0,56.0,63.8,4327
7994,0.6523251860396903,2.0,1.0,0.0,58.0,61.6,4327
7995,0.598836501088704,4.0,3.0,0.0,54.0,62.4,4327
7996,0.6981347220709844,3.0,1.0,3.0,58.0,62.0,4327
7997,0.6981347220709844,3.0,1.0,3.0,58.0,62.7,4327
7998,0.6981347220709844,3.0,1.0,3.0,58.0,60.5,4327
7999,0.6981347220709844,3.0,1.0,3.0,59.0,61.9,4327
8000,0.6981347220709844,4.0,1.0,3.0,57.0,59.6,4327
8001,0.6981347220709844,3.0,1.0,3.0,59.0,60.1,4327
8002,0.6981347220709844,4.0,1.0,3.0,58.0,60.5,4327
8003,0.6981347220709844,3.0,1.0,3.0,59.0,60.4,4327
8004,0.6981347220709844,3.0,1.0,3.0,60.0,62.5,4327
8005,0.6981347220709844,3.0,1.0,3.0,58.0,61.0,4327
8006,0.6981347220709844,3.0,1.0,3.0,61.0,60.1,4327
8007,0.6418538861723948,2.0,3.0,4.0,59.0,62.3,4328
8008,0.6418538861723948,2.0,4.0,4.0,58.0,62.5,4328
8009,0.6931471805599453,0.0,2.0,2.0,57.0,64.75,4328
8010,0.7654678421395714,3.0,1.0,1.0,58.0,62.5,4328
8011,0.7654678421395714,3.0,1.0,1.0,60.0,61.7,4328
8012,0.708035793053696,0.0,4.0,5.0,58.0,58.75,4328
8013,0.708035793053696,3.0,1.0,1.0,58.0,61.4,4328
8014,0.9162907318741551,0.0,1.0,5.0,58.0,64.75,4328
8015,0.6523251860396903,4.0,4.0,4.0,57.0,60.9,4328
8016,0.7839015438284094,2.0,1.0,6.0,56.8,63.4,4329
8017,0.712949807856125,3.0,1.0,0.0,59.0,58.75,4330
8018,0.6981347220709844,3.0,2.0,1.0,56.0,61.7,4330
8019,0.7178397931503169,4.0,1.0,4.0,57.0,61.2,4331
8020,0.7178397931503169,4.0,1.0,4.0,57.0,61.2,4331
8021,0.8109302162163288,3.0,1.0,6.0,59.0,62.3,4331
8022,0.7839015438284094,3.0,1.0,4.0,58.0,61.9,4332
8023,0.6471032420585384,3.0,2.0,1.0,58.0,62.1,4332
8024,0.712949807856125,2.0,1.0,4.0,60.0,60.2,4332
8025,0.6981347220709844,2.0,1.0,2.0,58.0,62.2,4332
8026,0.6981347220709844,2.0,1.0,2.0,58.0,62.1,4332
8027,0.7227059828014898,4.0,2.0,5.0,56.0,62.8,4333
8028,0.7323678937132266,4.0,2.0,4.0,57.0,62.2,4333
8029,0.6729444732424258,4.0,4.0,2.0,56.0,61.7,4333
8030,0.6931471805599453,3.0,1.0,2.0,56.0,62.9,4333
8031,0.6931471805599453,3.0,1.0,2.0,61.0,59.9,4333
8032,0.6931471805599453,3.0,1.0,2.0,62.0,61.6,4333
8033,0.6471032420585384,2.0,1.0,2.0,58.0,62.5,4334
8034,0.6312717768418579,4.0,6.0,4.0,59.0,62.0,4334
8035,0.6418538861723948,3.0,3.0,1.0,58.0,62.9,4334
8036,0.6418538861723948,1.0,3.0,0.0,65.0,62.6,4334
8037,0.6418538861723948,3.0,2.0,1.0,59.0,63.0,4334
8038,0.5766133643039938,4.0,4.0,0.0,55.0,62.1,4336
8039,0.6981347220709844,4.0,1.0,5.0,57.0,62.5,4336
8040,0.3293037471426004,1.0,3.0,6.0,56.0,63.3,581
8041,0.3293037471426004,4.0,3.0,6.0,57.0,61.4,581
8042,0.3293037471426004,2.0,1.0,3.0,54.0,62.7,581
8043,0.3220834991691133,3.0,2.0,5.0,58.0,60.5,581
8044,0.3293037471426004,3.0,3.0,6.0,60.0,61.3,581
8045,0.22314355131420976,4.0,6.0,3.0,56.0,61.7,582
8046,0.22314355131420976,4.0,6.0,3.0,55.0,62.6,582
8047,0.22314355131420976,4.0,6.0,3.0,56.0,62.6,582
8048,0.27002713721306015,4.0,2.0,1.0,56.0,62.1,582
8049,0.22314355131420976,4.0,7.0,3.0,57.0,61.1,582
8050,0.22314355131420976,2.0,5.0,2.0,55.0,61.2,583
8051,0.20701416938432615,2.0,5.0,2.0,56.0,61.4,583
8052,0.20701416938432615,2.0,5.0,2.0,56.0,61.5,583
8053,0.20701416938432615,2.0,5.0,2.0,57.0,61.6,583
8054,0.20701416938432615,2.0,6.0,2.0,57.0,61.8,583
8055,0.20701416938432615,2.0,6.0,2.0,55.0,62.3,583
8056,0.20701416938432615,2.0,6.0,2.0,54.0,62.8,583
8057,0.20701416938432615,2.0,6.0,1.0,54.0,62.4,583
8058,0.20701416938432615,2.0,6.0,1.0,57.0,62.2,583
8059,0.3074846997479606,2.0,3.0,4.0,55.0,61.0,583
8060,0.23901690047049992,4.0,5.0,2.0,62.0,60.0,583
8061,0.23901690047049992,4.0,3.0,2.0,54.0,61.9,583
8062,0.23901690047049992,4.0,3.0,2.0,53.0,61.8,583
8063,0.31481073984003355,4.0,2.0,2.0,55.0,61.3,583
8064,0.31481073984003355,3.0,3.0,6.0,60.0,61.1,583
8065,0.31481073984003355,3.0,3.0,6.0,60.0,60.7,583
8066,0.27002713721306015,4.0,4.0,3.0,55.0,61.9,583
8067,0.27002713721306015,1.0,4.0,3.0,57.0,63.3,583
8068,0.27002713721306015,1.0,3.0,2.0,55.0,63.5,583
8069,0.27002713721306015,4.0,3.0,2.0,56.0,61.6,583
8070,0.6981347220709844,4.0,1.0,5.0,57.0,62.4,4336
8071,0.5538851132264376,1.0,6.0,2.0,60.0,58.75,4336
8072,0.6981347220709844,2.0,3.0,6.0,59.0,60.6,4337
8073,0.6471032420585384,4.0,2.0,4.0,56.0,62.0,4337
8074,0.7929925155296614,3.0,1.0,5.0,61.0,59.9,4337
8075,0.6981347220709844,2.0,1.0,0.0,54.0,63.1,4338
8076,0.6981347220709844,1.0,1.0,0.0,57.0,63.6,4338
8077,0.6981347220709844,3.0,1.0,0.0,61.0,60.8,4338
8078,0.6981347220709844,1.0,1.0,0.0,62.0,58.75,4338
8079,0.6981347220709844,3.0,2.0,3.0,59.0,59.2,4338
8080,0.8020015854720274,3.0,3.0,6.0,61.0,58.75,4338
8081,0.6981347220709844,3.0,2.0,3.0,60.0,62.6,4338
8082,0.6981347220709844,3.0,1.0,0.0,57.0,61.8,4338
